account,amount,location,date,tid,transaction_type
230,38.85,WA,2017-08-04,29230,pay
231,20.72,OR,2017-08-04,29231,exp
232,31.08,MO,2017-08-04,29232,pay
233,12.95,VA,2017-08-04,29233,exp
234,38.85,CA,2017-08-04,29234,pay
235,49.95,OR,2017-08-04,29235,exp
236,12.95,TX,2017-08-04,29236,pay
237,38.85,NY,2017-08-04,29237,exp
238,38.85,CA,2017-08-04,29238,pay
239,38.85,CA,2017-08-04,29239,exp
240,12.95,CA,2017-08-04,29240,pay
241,10.36,NY,2017-08-04,29241,exp
242,25.9,CA,2017-08-04,29242,pay
243,38.85,CA,2017-08-04,29243,exp
244,12.95,GA,2017-08-04,29244,pay
245,12.95,PA,2017-08-04,29245,exp
246,38.85,CA,2017-08-04,29246,pay
247,38.85,AZ,2017-08-04,29247,exp
248,38.85,CO,2017-08-04,29248,pay
249,25.9,CA,2017-08-04,29249,exp
250,10.36,CA,2017-08-04,29250,pay
251,39.96,WA,2017-08-04,29251,exp
252,12.95,MD,2017-08-04,29252,pay
253,10.36,CA,2017-08-04,29253,exp
254,38.85,CA,2017-08-04,29254,pay
255,12.95,MD,2017-08-04,29255,exp
256,38.85,NC,2017-08-04,29256,pay
257,38.85,WA,2017-08-04,29257,exp
258,12.95,NJ,2017-08-04,29258,pay
259,12.95,TN,2017-08-04,29259,exp
260,38.85,TX,2017-08-04,29260,pay
261,31.08,CA,2017-08-04,29261,exp
262,12.95,CA,2017-08-04,29262,pay
263,10.36,CA,2017-08-04,29263,exp
264,10.36,CA,2017-08-04,29264,pay
265,38.85,CA,2017-08-04,29265,exp
266,38.85,NJ,2017-08-04,29266,pay
267,49.95,NM,2017-08-04,29267,exp
268,12.95,OK,2017-08-04,29268,pay
269,25.9,OK,2017-08-04,29269,exp
270,12.95,CA,2017-08-04,29270,pay
271,49.95,CA,2017-08-04,29271,exp
272,38.85,CA,2017-08-04,29272,pay
273,12.95,OR,2017-08-04,29273,exp
274,25.9,CA,2017-08-04,29274,pay
275,34.97,WA,2017-08-04,29275,exp
276,10.36,CA,2017-08-04,29276,pay
277,12.95,OR,2017-08-04,29277,exp
278,12.95,MT,2017-08-04,29278,pay
279,38.85,AZ,2017-08-04,29279,exp
280,12.95,CA,2017-08-04,29280,pay
281,12.95,NC,2017-08-04,29281,exp
282,49.95,PA,2017-08-04,29282,pay
283,38.85,GA,2017-08-04,29283,exp
284,38.85,GA,2017-08-04,29284,pay
285,12.95,PA,2017-08-04,29285,exp
286,38.85,GA,2017-08-04,29286,pay
287,10.36,FL,2017-08-04,29287,exp
288,12.95,PA,2017-08-04,29288,pay
289,38.85,PA,2017-08-04,29289,exp
290,38.85,MO,2017-08-04,29290,pay
291,38.85,MN,2017-08-04,29291,exp
292,38.85,CA,2017-08-04,29292,pay
293,38.85,CA,2017-08-04,29293,exp
294,12.95,LA,2017-08-04,29294,pay
295,10.36,OH,2017-08-04,29295,exp
296,38.85,FL,2017-08-04,29296,pay
297,12.95,CA,2017-08-04,29297,exp
298,38.85,NJ,2017-08-04,29298,pay
299,38.85,HI,2017-08-04,29299,exp
300,38.85,MO,2017-08-04,29300,pay
301,12.95,OH,2017-08-04,29301,exp
302,12.95,OH,2017-08-04,29302,pay
303,38.85,NC,2017-08-04,29303,exp
304,11.01,OH,2017-08-04,29304,pay
305,12.95,NY,2017-08-04,29305,exp
306,12.95,NJ,2017-08-04,29306,pay
307,38.85,PA,2017-08-04,29307,exp
308,38.85,FL,2017-08-04,29308,pay
309,12.95,MD,2017-08-04,29309,exp
310,12.95,GA,2017-08-04,29310,pay
311,38.85,GA,2017-08-04,29311,exp
312,38.85,MI,2017-08-04,29312,pay
313,49.95,IL,2017-08-04,29313,exp
314,38.85,VA,2017-08-04,29314,pay
315,38.85,NY,2017-08-04,29315,exp
316,38.85,VA,2017-08-04,29316,pay
317,49.95,PA,2017-08-04,29317,exp
318,38.85,FL,2017-08-04,29318,pay
319,31.08,TX,2017-08-04,29319,exp
320,38.85,VA,2017-08-04,29320,pay
321,12.95,AR,2017-08-04,29321,exp
322,38.85,PA,2017-08-04,29322,pay
323,12.95,VA,2017-08-04,29323,exp
324,38.85,VA,2017-08-04,29324,pay
325,38.85,MD,2017-08-04,29325,exp
326,12.95,IL,2017-08-04,29326,pay
327,12.95,NY,2017-08-04,29327,exp
328,11.01,IL,2017-08-04,29328,pay
329,11.01,IL,2017-08-04,29329,exp
330,38.85,NY,2017-08-04,29330,pay
331,38.85,ME,2017-08-04,29331,exp
332,38.85,MS,2017-08-04,29332,pay
333,25.9,OK,2017-08-04,29333,exp
334,38.85,TN,2017-08-04,29334,pay
335,38.85,FL,2017-08-04,29335,exp
336,25.9,NC,2017-08-04,29336,pay
337,12.95,GA,2017-08-04,29337,exp
338,12.95,WI,2017-08-04,29338,pay
339,38.85,TN,2017-08-04,29339,exp
340,12.95,MI,2017-08-04,29340,pay
341,38.85,NJ,2017-08-04,29341,exp
342,38.85,MA,2017-08-04,29342,pay
343,38.85,OH,2017-08-04,29343,exp
344,49.95,IA,2017-08-04,29344,pay
345,12.95,VA,2017-08-04,29345,exp
346,25.9,FL,2017-08-04,29346,pay
347,38.85,KS,2017-08-04,29347,exp
348,10.36,IL,2017-08-04,29348,pay
349,38.85,WI,2017-08-04,29349,exp
350,49.95,NC,2017-08-04,29350,pay
351,12.95,VA,2017-08-04,29351,exp
352,38.85,FL,2017-08-04,29352,pay
353,10.36,OH,2017-08-04,29353,exp
354,12.95,VA,2017-08-04,29354,pay
355,38.85,NY,2017-08-04,29355,exp
356,38.85,TN,2017-08-04,29356,pay
357,49.95,FL,2017-08-04,29357,exp
358,38.85,IN,2017-08-04,29358,pay
359,38.85,FL,2017-08-04,29359,exp
360,12.95,VA,2017-08-04,29360,pay
361,10.36,GA,2017-08-04,29361,exp
362,38.85,KY,2017-08-04,29362,pay
363,38.85,IL,2017-08-04,29363,exp
364,49.95,MA,2017-08-04,29364,pay
365,49.95,IL,2017-08-04,29365,exp
366,49.95,FL,2017-08-04,29366,pay
367,25.9,PA,2017-08-04,29367,exp
368,38.85,PA,2017-08-04,29368,pay
369,12.95,MO,2017-08-04,29369,exp
370,12.95,MI,2017-08-04,29370,pay
371,10.36,VA,2017-08-04,29371,exp
372,10.36,VA,2017-08-04,29372,pay
373,25.9,ME,2017-08-04,29373,exp
374,25.9,MI,2017-08-04,29374,pay
375,12.95,CA,2017-08-04,29375,exp
376,38.85,IN,2017-08-04,29376,pay
377,38.85,NV,2017-08-04,29377,exp
378,38.85,MD,2017-08-04,29378,pay
379,12.95,MI,2017-08-04,29379,exp
380,38.85,MI,2017-08-04,29380,pay
381,49.95,TX,2017-08-04,29381,exp
382,12.95,NC,2017-08-04,29382,pay
383,38.85,VA,2017-08-04,29383,exp
384,38.85,RI,2017-08-04,29384,pay
385,38.85,FL,2017-08-04,29385,exp
386,38.85,IN,2017-08-04,29386,pay
387,12.95,MA,2017-08-04,29387,exp
388,49.95,MI,2017-08-04,29388,pay
389,0,TN,2017-08-04,29389,exp
390,38.85,IL,2017-08-04,29390,pay
391,31.08,FL,2017-08-04,29391,exp
392,25.9,CA,2017-08-04,29392,pay
393,12.95,NJ,2017-08-04,29393,exp
394,12.95,TX,2017-08-04,29394,pay
395,38.85,MD,2017-08-04,29395,exp
396,38.85,OH,2017-08-04,29396,pay
397,12.95,CT,2017-08-04,29397,exp
398,38.85,KS,2017-08-04,29398,pay
399,12.95,OH,2017-08-04,29399,exp
400,10.36,PA,2017-08-04,29400,pay
401,12.95,ME,2017-08-04,29401,exp
402,38.85,NY,2017-08-04,29402,pay
403,38.85,FL,2017-08-04,29403,exp
404,31.08,MI,2017-08-04,29404,pay
405,12.95,TN,2017-08-04,29405,exp
406,38.85,OH,2017-08-04,29406,pay
407,12.95,OH,2017-08-04,29407,exp
408,38.85,FL,2017-08-04,29408,pay
409,38.85,FL,2017-08-04,29409,exp
410,38.85,AR,2017-08-04,29410,pay
411,12.95,OH,2017-08-04,29411,exp
412,38.85,NY,2017-08-04,29412,pay
413,38.85,IL,2017-08-04,29413,exp
414,25.9,MD,2017-08-04,29414,pay
415,38.85,AZ,2017-08-04,29415,exp
416,49.95,IL,2017-08-04,29416,pay
417,38.85,AL,2017-08-04,29417,exp
418,38.85,PA,2017-08-04,29418,pay
419,49.95,NY,2017-08-04,29419,exp
420,38.85,SD,2017-08-04,29420,pay
421,38.85,CT,2017-08-04,29421,exp
422,38.85,IL,2017-08-04,29422,pay
423,38.85,FL,2017-08-04,29423,exp
424,12.95,NY,2017-08-04,29424,pay
425,12.95,CA,2017-08-04,29425,exp
426,12.95,MA,2017-08-04,29426,pay
427,49.95,NH,2017-08-04,29427,exp
428,49.95,TX,2017-08-04,29428,pay
429,12.95,GA,2017-08-04,29429,exp
430,49.95,NY,2017-08-04,29430,pay
431,12.95,NY,2017-08-04,29431,exp
432,38.85,NC,2017-08-04,29432,pay
433,12.95,AL,2017-08-04,29433,exp
434,38.85,CA,2017-08-04,29434,pay
435,38.85,AZ,2017-08-04,29435,exp
436,49.95,NY,2017-08-04,29436,pay
437,12.95,AL,2017-08-04,29437,exp
438,25.9,TX,2017-08-04,29438,pay
439,12.95,AZ,2017-08-04,29439,exp
440,12.95,NC,2017-08-04,29440,pay
441,38.85,NY,2017-08-04,29441,exp
442,38.85,VA,2017-08-04,29442,pay
443,31.08,TX,2017-08-04,29443,exp
444,49.95,TX,2017-08-04,29444,pay
445,12.95,WA,2017-08-04,29445,exp
446,39.96,NJ,2017-08-04,29446,pay
447,49.95,IA,2017-08-04,29447,exp
448,10.36,IL,2017-08-04,29448,pay
449,38.85,MI,2017-08-04,29449,exp
450,49.95,NY,2017-08-04,29450,pay
451,38.85,MI,2017-08-04,29451,exp
452,38.85,LA,2017-08-04,29452,pay
453,38.85,NC,2017-08-04,29453,exp
454,12.95,MO,2017-08-04,29454,pay
455,38.85,CA,2017-08-04,29455,exp
456,12.95,MA,2017-08-04,29456,pay
457,38.85,VA,2017-08-04,29457,exp
458,38.85,MA,2017-08-04,29458,pay
459,12.95,TX,2017-08-04,29459,exp
460,38.85,NY,2017-08-04,29460,pay
461,47.52,AR,2017-08-04,29461,exp
462,12.95,ME,2017-08-04,29462,pay
463,38.85,MT,2017-08-04,29463,exp
464,12.95,PA,2017-08-04,29464,pay
465,38.85,MI,2017-08-04,29465,exp
466,38.85,CA,2017-08-04,29466,pay
467,38.85,VA,2017-08-04,29467,exp
468,38.85,NY,2017-08-04,29468,pay
469,12.95,AZ,2017-08-04,29469,exp
470,12.95,TX,2017-08-04,29470,pay
471,25.9,FL,2017-08-04,29471,exp
472,49.95,IL,2017-08-04,29472,pay
473,38.85,NY,2017-08-04,29473,exp
474,12.95,DE,2017-08-04,29474,pay
475,38.85,MO,2017-08-04,29475,exp
476,12.95,TX,2017-08-04,29476,pay
477,12.95,FL,2017-08-04,29477,exp
478,0,TN,2017-08-04,29478,pay
479,12.95,CA,2017-08-04,29479,exp
480,38.85,FL,2017-08-04,29480,pay
481,38.85,MO,2017-08-04,29481,exp
482,25.9,PA,2017-08-04,29482,pay
483,25.9,UT,2017-08-04,29483,exp
484,38.85,PA,2017-08-04,29484,pay
485,12.95,KY,2017-08-04,29485,exp
486,38.85,IN,2017-08-04,29486,pay
487,31.08,MA,2017-08-04,29487,exp
488,38.85,GA,2017-08-04,29488,pay
489,10.36,NJ,2017-08-04,29489,exp
490,0,TN,2017-08-04,29490,pay
491,31.08,TX,2017-08-04,29491,exp
492,31.08,FL,2017-08-04,29492,pay
493,38.85,LA,2017-08-04,29493,exp
494,38.85,NY,2017-08-04,29494,pay
495,12.95,NY,2017-08-04,29495,exp
496,38.85,NY,2017-08-04,29496,pay
497,12.95,WI,2017-08-04,29497,exp
498,38.85,NJ,2017-08-04,29498,pay
499,12.95,MI,2017-08-04,29499,exp
500,12.95,NY,2017-08-04,29500,pay
501,38.85,NY,2017-08-04,29501,exp
502,38.85,PA,2017-08-04,29502,pay
503,38.85,MA,2017-08-04,29503,exp
504,10.36,NY,2017-08-04,29504,pay
505,12.95,FL,2017-08-04,29505,exp
506,38.85,WA,2017-08-04,29506,pay
507,38.85,KS,2017-08-04,29507,exp
508,38.85,KS,2017-08-04,29508,pay
509,49.95,KS,2017-08-04,29509,exp
510,12.95,MD,2017-08-04,29510,pay
511,12.95,AZ,2017-08-04,29511,exp
512,49.95,CA,2017-08-04,29512,pay
513,12.95,NE,2017-08-04,29513,exp
514,38.85,CA,2017-08-04,29514,pay
515,12.95,MI,2017-08-04,29515,exp
516,49.95,ID,2017-08-04,29516,pay
517,38.85,IN,2017-08-04,29517,exp
518,49.95,CA,2017-08-04,29518,pay
519,12.95,FL,2017-08-04,29519,exp
520,10.36,NY,2017-08-04,29520,pay
521,38.85,GA,2017-08-04,29521,exp
522,38.85,TX,2017-08-04,29522,pay
523,12.95,CA,2017-08-04,29523,exp
524,12.95,ID,2017-08-04,29524,pay
525,10.36,NY,2017-08-04,29525,exp
526,38.85,OR,2017-08-04,29526,pay
527,38.85,FL,2017-08-04,29527,exp
528,38.85,CA,2017-08-04,29528,pay
529,38.85,NJ,2017-08-04,29529,exp
530,38.85,OH,2017-08-04,29530,pay
531,38.85,IL,2017-08-04,29531,exp
532,10.36,AZ,2017-08-04,29532,pay
533,38.85,MA,2017-08-04,29533,exp
534,49.95,IL,2017-08-04,29534,pay
535,10.36,IL,2017-08-04,29535,exp
536,38.85,VA,2017-08-04,29536,pay
537,12.95,CT,2017-08-04,29537,exp
538,38.85,WA,2017-08-04,29538,pay
539,31.08,CA,2017-08-04,29539,exp
540,38.85,SC,2017-08-04,29540,pay
541,12.95,GA,2017-08-04,29541,exp
542,38.85,OR,2017-08-04,29542,pay
543,38.85,KS,2017-08-04,29543,exp
544,38.85,NY,2017-08-04,29544,pay
545,12.95,AZ,2017-08-04,29545,exp
546,38.85,TX,2017-08-04,29546,pay
547,12.95,TX,2017-08-04,29547,exp
548,12.95,CA,2017-08-04,29548,pay
549,38.85,VA,2017-08-04,29549,exp
550,10.36,FL,2017-08-04,29550,pay
551,38.85,RI,2017-08-04,29551,exp
552,10.36,WA,2017-08-04,29552,pay
553,12.95,GA,2017-08-04,29553,exp
554,12.95,AZ,2017-08-04,29554,pay
555,38.85,PA,2017-08-04,29555,exp
556,49.95,NJ,2017-08-04,29556,pay
557,31.08,NY,2017-08-04,29557,exp
558,31.08,FL,2017-08-04,29558,pay
559,31.08,FL,2017-08-04,29559,exp
560,38.85,NM,2017-08-04,29560,pay
561,38.85,NY,2017-08-04,29561,exp
562,38.85,MI,2017-08-04,29562,pay
563,12.95,CA,2017-08-04,29563,exp
564,38.85,NJ,2017-08-04,29564,pay
565,49.95,CA,2017-08-04,29565,exp
566,25.9,NY,2017-08-04,29566,pay
567,10.36,WA,2017-08-04,29567,exp
568,12.95,AZ,2017-08-04,29568,pay
569,12.95,CA,2017-08-04,29569,exp
570,12.95,MO,2017-08-04,29570,pay
571,12.95,FL,2017-08-04,29571,exp
572,38.85,CT,2017-08-04,29572,pay
573,38.85,TN,2017-08-04,29573,exp
574,10.36,WA,2017-08-04,29574,pay
575,38.85,TX,2017-08-04,29575,exp
576,12.95,CT,2017-08-04,29576,pay
577,12.95,NM,2017-08-04,29577,exp
578,10.36,NJ,2017-08-04,29578,pay
579,49.95,OH,2017-08-04,29579,exp
580,38.85,CA,2017-08-04,29580,pay
581,10.36,NY,2017-08-04,29581,exp
582,11.01,CA,2017-08-04,29582,pay
583,38.85,FL,2017-08-04,29583,exp
584,31.08,IL,2017-08-04,29584,pay
585,12.95,NY,2017-08-04,29585,exp
586,10.36,TX,2017-08-04,29586,pay
587,31.08,NY,2017-08-04,29587,exp
588,38.85,KY,2017-08-04,29588,pay
589,38.85,CT,2017-08-04,29589,exp
590,38.85,MA,2017-08-04,29590,pay
591,38.85,WA,2017-08-04,29591,exp
592,12.95,NY,2017-08-04,29592,pay
593,0,LA,2017-08-04,29593,exp
594,38.85,IL,2017-08-04,29594,pay
595,12.95,CA,2017-08-04,29595,exp
596,38.85,NY,2017-08-04,29596,pay
597,31.08,WA,2017-08-04,29597,exp
598,38.85,GA,2017-08-04,29598,pay
599,31.08,SC,2017-08-04,29599,exp
600,12.95,NC,2017-08-04,29600,pay
601,12.95,CA,2017-08-04,29601,exp
602,49.95,OH,2017-08-04,29602,pay
603,19.96,IN,2017-08-04,29603,exp
604,11.01,CA,2017-08-04,29604,pay
605,38.85,ME,2017-08-04,29605,exp
606,38.85,AL,2017-08-04,29606,pay
607,12.95,NY,2017-08-04,29607,exp
608,12.95,NY,2017-08-04,29608,pay
609,38.85,CO,2017-08-04,29609,exp
610,38.85,TX,2017-08-04,29610,pay
611,12.95,MA,2017-08-04,29611,exp
612,38.85,ID,2017-08-04,29612,pay
613,12.95,CA,2017-08-04,29613,exp
614,59.4,FL,2017-08-04,29614,pay
615,12.95,CA,2017-08-04,29615,exp
616,31.08,IL,2017-08-04,29616,pay
617,38.85,CA,2017-08-04,29617,exp
618,59.4,FL,2017-08-04,29618,pay
619,38.85,OK,2017-08-04,29619,exp
620,38.85,TN,2017-08-04,29620,pay
621,38.85,MA,2017-08-04,29621,exp
622,38.85,CA,2017-08-04,29622,pay
623,12.95,NC,2017-08-04,29623,exp
624,38.85,NJ,2017-08-04,29624,pay
625,12.95,NJ,2017-08-04,29625,exp
626,31.08,OR,2017-08-04,29626,pay
627,12.95,MD,2017-08-04,29627,exp
628,11.01,NE,2017-08-04,29628,pay
629,47.52,FL,2017-08-04,29629,exp
630,38.85,AZ,2017-08-04,29630,pay
631,49.95,IL,2017-08-04,29631,exp
632,38.85,TX,2017-08-04,29632,pay
633,49.95,NY,2017-08-04,29633,exp
634,38.85,CA,2017-08-04,29634,pay
635,38.85,NC,2017-08-04,29635,exp
636,38.85,CO,2017-08-04,29636,pay
637,49.95,IL,2017-08-04,29637,exp
638,38.85,NY,2017-08-04,29638,pay
639,38.85,AZ,2017-08-04,29639,exp
640,38.85,NH,2017-08-04,29640,pay
641,12.95,NY,2017-08-04,29641,exp
642,49.95,RI,2017-08-04,29642,pay
643,10.36,IN,2017-08-04,29643,exp
644,49.95,NY,2017-08-04,29644,pay
645,38.85,FL,2017-08-04,29645,exp
646,0,LA,2017-08-04,29646,pay
647,38.85,NY,2017-08-04,29647,exp
648,38.85,MO,2017-08-04,29648,pay
649,12.95,MD,2017-08-04,29649,exp
650,38.85,FL,2017-08-04,29650,pay
651,49.95,CA,2017-08-04,29651,exp
652,10.36,MA,2017-08-04,29652,pay
653,38.85,NJ,2017-08-04,29653,exp
654,38.85,SC,2017-08-04,29654,pay
655,12.95,TX,2017-08-04,29655,exp
656,12.95,CA,2017-08-04,29656,pay
657,49.95,CA,2017-08-04,29657,exp
658,12.95,NY,2017-08-04,29658,pay
659,12.95,AZ,2017-08-04,29659,exp
660,12.95,TX,2017-08-04,29660,pay
661,12.95,NJ,2017-08-04,29661,exp
662,10.36,CA,2017-08-04,29662,pay
663,12.95,NV,2017-08-04,29663,exp
664,12.95,OH,2017-08-04,29664,pay
665,49.95,CA,2017-08-04,29665,exp
666,12.95,TX,2017-08-04,29666,pay
667,38.85,OH,2017-08-04,29667,exp
668,10.36,DE,2017-08-04,29668,pay
669,49.95,IL,2017-08-04,29669,exp
670,38.85,NY,2017-08-04,29670,pay
671,12.95,MD,2017-08-04,29671,exp
672,12.95,OK,2017-08-04,29672,pay
673,12.95,NY,2017-08-04,29673,exp
674,38.85,TX,2017-08-04,29674,pay
675,12.95,GA,2017-08-04,29675,exp
676,39.96,NJ,2017-08-04,29676,pay
677,12.95,NY,2017-08-04,29677,exp
678,49.95,NY,2017-08-04,29678,pay
679,12.95,GA,2017-08-04,29679,exp
680,38.85,NJ,2017-08-04,29680,pay
681,12.95,NY,2017-08-04,29681,exp
682,12.95,LA,2017-08-04,29682,pay
683,38.85,NY,2017-08-04,29683,exp
684,38.85,WI,2017-08-04,29684,pay
685,25.9,SC,2017-08-04,29685,exp
686,59.4,FL,2017-08-04,29686,pay
687,38.85,FL,2017-08-04,29687,exp
688,12.95,FL,2017-08-04,29688,pay
689,25.9,CA,2017-08-04,29689,exp
690,0,TN,2017-08-04,29690,pay
691,38.85,CA,2017-08-04,29691,exp
692,12.95,KY,2017-08-04,29692,pay
693,25.9,KS,2017-08-04,29693,exp
694,39.96,MN,2017-08-04,29694,pay
695,12.95,IL,2017-08-04,29695,exp
696,12.95,NH,2017-08-04,29696,pay
697,12.95,AK,2017-08-04,29697,exp
698,38.85,CA,2017-08-04,29698,pay
699,10.36,CO,2017-08-04,29699,exp
700,24.6,TX,2017-08-04,29700,pay
701,12.95,NH,2017-08-04,29701,exp
702,38.85,MN,2017-08-04,29702,pay
703,10.36,TX,2017-08-04,29703,exp
704,12.95,NY,2017-08-04,29704,pay
705,49.95,PA,2017-08-04,29705,exp
706,12.95,FL,2017-08-04,29706,pay
707,12.95,CA,2017-08-04,29707,exp
708,38.85,WI,2017-08-04,29708,pay
709,12.95,FL,2017-08-04,29709,exp
710,12.95,NV,2017-08-04,29710,pay
711,10.36,CO,2017-08-04,29711,exp
712,12.95,SC,2017-08-04,29712,pay
713,49.95,DE,2017-08-04,29713,exp
714,38.85,MO,2017-08-04,29714,pay
715,12.95,MO,2017-08-04,29715,exp
716,12.95,CT,2017-08-04,29716,pay
717,38.85,WI,2017-08-04,29717,exp
718,12.95,OR,2017-08-04,29718,pay
719,38.85,CA,2017-08-04,29719,exp
720,49.95,NY,2017-08-04,29720,pay
721,49.95,CA,2017-08-04,29721,exp
722,0,LA,2017-08-04,29722,pay
723,20.72,TX,2017-08-04,29723,exp
724,38.85,TX,2017-08-04,29724,pay
725,38.85,FL,2017-08-04,29725,exp
726,38.85,TN,2017-08-04,29726,pay
727,38.85,VA,2017-08-04,29727,exp
728,34.97,CA,2017-08-04,29728,pay
729,10.36,OH,2017-08-04,29729,exp
730,38.85,NY,2017-08-04,29730,pay
731,12.95,NC,2017-08-04,29731,exp
732,49.95,OH,2017-08-04,29732,pay
733,38.85,IN,2017-08-04,29733,exp
734,38.85,TX,2017-08-04,29734,pay
735,38.85,TX,2017-08-04,29735,exp
736,38.85,AZ,2017-08-04,29736,pay
737,12.95,TX,2017-08-04,29737,exp
738,38.85,FL,2017-08-04,29738,pay
739,12.95,VA,2017-08-04,29739,exp
740,10.36,FL,2017-08-04,29740,pay
741,10.36,VA,2017-08-04,29741,exp
742,59.4,TX,2017-08-04,29742,pay
743,38.85,CA,2017-08-04,29743,exp
744,38.85,NJ,2017-08-04,29744,pay
745,12.95,PA,2017-08-04,29745,exp
746,38.85,IL,2017-08-04,29746,pay
747,25.9,NY,2017-08-04,29747,exp
748,12.95,CA,2017-08-04,29748,pay
749,38.85,TX,2017-08-04,29749,exp
750,12.95,CA,2017-08-04,29750,pay
751,49.95,NJ,2017-08-04,29751,exp
752,38.85,GA,2017-08-04,29752,pay
753,10.36,PA,2017-08-04,29753,exp
754,38.85,GA,2017-08-04,29754,pay
755,12.95,CO,2017-08-04,29755,exp
756,25.9,CA,2017-08-04,29756,pay
757,38.85,MO,2017-08-04,29757,exp
758,38.85,CA,2017-08-04,29758,pay
759,38.85,FL,2017-08-04,29759,exp
760,12.95,CA,2017-08-04,29760,pay
761,38.85,FL,2017-08-04,29761,exp
762,34.95,CA,2017-08-04,29762,pay
763,38.85,FL,2017-08-04,29763,exp
764,38.85,VA,2017-08-04,29764,pay
765,25.9,IN,2017-08-04,29765,exp
766,12.95,SD,2017-08-04,29766,pay
767,38.85,NC,2017-08-04,29767,exp
768,49.95,OH,2017-08-04,29768,pay
769,38.85,MN,2017-08-04,29769,exp
770,25.9,CT,2017-08-04,29770,pay
771,12.95,CA,2017-08-04,29771,exp
772,38.85,CA,2017-08-04,29772,pay
773,38.85,WI,2017-08-04,29773,exp
774,49.95,OR,2017-08-04,29774,pay
775,49.95,MN,2017-08-04,29775,exp
776,12.95,NY,2017-08-04,29776,pay
777,49.95,MI,2017-08-04,29777,exp
778,25.9,IL,2017-08-04,29778,pay
779,38.85,VA,2017-08-04,29779,exp
780,38.85,VA,2017-08-04,29780,pay
781,38.85,IL,2017-08-04,29781,exp
782,38.85,MN,2017-08-04,29782,pay
783,38.85,VA,2017-08-04,29783,exp
784,12.95,MN,2017-08-04,29784,pay
785,12.95,FL,2017-08-04,29785,exp
786,12.95,IL,2017-08-04,29786,pay
787,12.95,FL,2017-08-04,29787,exp
788,38.85,KS,2017-08-04,29788,pay
789,38.85,FL,2017-08-04,29789,exp
790,49.95,FL,2017-08-04,29790,pay
791,10.36,OH,2017-08-04,29791,exp
792,49.95,VA,2017-08-04,29792,pay
793,10.36,MI,2017-08-04,29793,exp
794,12.95,MO,2017-08-04,29794,pay
795,49.95,NH,2017-08-04,29795,exp
796,10.36,OH,2017-08-04,29796,pay
797,25.9,SC,2017-08-04,29797,exp
798,11.01,CA,2017-08-04,29798,pay
799,10.36,OH,2017-08-04,29799,exp
800,12.95,SC,2017-08-04,29800,pay
801,12.95,SC,2017-08-04,29801,exp
802,12.95,IL,2017-08-04,29802,pay
803,12.95,TX,2017-08-04,29803,exp
804,12.95,FL,2017-08-04,29804,pay
805,38.85,FL,2017-08-04,29805,exp
806,38.85,NY,2017-08-04,29806,pay
807,12.95,MA,2017-08-04,29807,exp
808,38.85,AL,2017-08-04,29808,pay
809,49.95,NH,2017-08-04,29809,exp
810,38.85,NY,2017-08-04,29810,pay
811,38.85,CA,2017-08-04,29811,exp
812,25.9,WA,2017-08-04,29812,pay
813,59.4,NJ,2017-08-04,29813,exp
814,38.85,CA,2017-08-04,29814,pay
815,38.85,CA,2017-08-04,29815,exp
816,38.85,MT,2017-08-04,29816,pay
817,12.95,FL,2017-08-04,29817,exp
818,38.85,MA,2017-08-04,29818,pay
819,12.95,NY,2017-08-04,29819,exp
820,12.95,IL,2017-08-04,29820,pay
821,38.85,MO,2017-08-04,29821,exp
822,25.9,CA,2017-08-04,29822,pay
823,38.85,FL,2017-08-04,29823,exp
824,38.85,NJ,2017-08-04,29824,pay
825,12.95,DE,2017-08-04,29825,exp
826,38.85,WA,2017-08-04,29826,pay
827,0,CT,2017-08-04,29827,exp
828,38.85,VA,2017-08-04,29828,pay
829,38.85,PA,2017-08-04,29829,exp
830,12.95,CA,2017-08-04,29830,pay
831,38.85,IN,2017-08-04,29831,exp
832,38.85,MO,2017-08-04,29832,pay
833,38.85,VA,2017-08-04,29833,exp
834,12.95,DC,2017-08-04,29834,pay
835,38.85,TX,2017-08-04,29835,exp
836,11.01,CA,2017-08-04,29836,pay
837,59.4,TX,2017-08-04,29837,exp
838,12.95,TX,2017-08-04,29838,pay
839,12.95,TX,2017-08-04,29839,exp
840,11.01,CA,2017-08-04,29840,pay
841,38.85,TX,2017-08-04,29841,exp
842,38.85,MO,2017-08-04,29842,pay
843,38.85,GA,2017-08-04,29843,exp
844,49.95,VA,2017-08-04,29844,pay
845,49.95,IN,2017-08-04,29845,exp
846,12.95,FL,2017-08-04,29846,pay
847,12.95,CA,2017-08-04,29847,exp
848,12.95,LA,2017-08-04,29848,pay
849,38.85,IL,2017-08-04,29849,exp
850,12.95,FL,2017-08-04,29850,pay
851,11.01,WA,2017-08-04,29851,exp
852,31.08,CA,2017-08-04,29852,pay
853,12.95,IL,2017-08-04,29853,exp
854,12.95,OH,2017-08-04,29854,pay
855,10.36,FL,2017-08-04,29855,exp
856,38.85,AZ,2017-08-04,29856,pay
857,12.95,AZ,2017-08-04,29857,exp
858,38.85,AZ,2017-08-04,29858,pay
859,38.85,CO,2017-08-04,29859,exp
860,12.95,NJ,2017-08-04,29860,pay
861,38.85,MD,2017-08-04,29861,exp
862,38.85,CA,2017-08-04,29862,pay
863,25.9,NY,2017-08-04,29863,exp
