<<<<<<< HEAD
id,account,amount,Location,Country,Time,tid,transaction_type
983,983,98.8,"b'Hinckley, Ohio'",US,2016-11-24T04:46:32.000Z,983,exp
984,984,5.95,"b'Grand Saline, Texas'",US,2016-11-24T04:46:44.000Z,984,exp
985,985,145,"b'Temecula, California'",US,2016-11-24T04:46:47.000Z,985,exp
986,986,9.95,"b'Flat Rock, Michigan'",US,2016-11-24T04:46:52.000Z,986,exp
987,987,6.5,"b'Milwaukee, Wisconsin'",US,2016-11-24T04:47:03.000Z,987,exp
988,988,6.99,"b'Detroit, Michigan'",US,2016-11-24T04:47:17.000Z,988,exp
989,989,112.58,"b'Hinckley, Ohio'",US,2016-11-24T04:47:31.000Z,989,exp
990,990,8,"b'Blackfoot, Idaho'",US,2016-11-24T04:47:33.000Z,990,exp
991,991,10,"b'Blackfoot, Idaho'",US,2016-11-24T04:47:34.000Z,991,exp
992,992,8,"b'Blackfoot, Idaho'",US,2016-11-24T04:47:34.000Z,992,exp
993,993,8,"b'Blackfoot, Idaho'",US,2016-11-24T04:47:34.000Z,993,exp
994,994,10,"b'Blackfoot, Idaho'",US,2016-11-24T04:47:34.000Z,994,exp
995,995,12,"b'Blackfoot, Idaho'",US,2016-11-24T04:47:34.000Z,995,exp
996,996,12,"b'Blackfoot, Idaho'",US,2016-11-24T04:47:35.000Z,996,exp
997,997,8,"b'Blackfoot, Idaho'",US,2016-11-24T04:47:35.000Z,997,exp
998,998,10,"b'Blackfoot, Idaho'",US,2016-11-24T04:47:35.000Z,998,exp
999,999,10,"b'Blackfoot, Idaho'",US,2016-11-24T04:47:35.000Z,999,exp
1000,1000,8,"b'Blackfoot, Idaho'",US,2016-11-24T04:47:35.000Z,1000,exp
1001,1001,8,"b'Blackfoot, Idaho'",US,2016-11-24T04:47:35.000Z,1001,exp
1002,1002,10,"b'Blackfoot, Idaho'",US,2016-11-24T04:47:35.000Z,1002,exp
1003,1003,12,"b'Blackfoot, Idaho'",US,2016-11-24T04:47:35.000Z,1003,exp
1004,1004,8,"b'Blackfoot, Idaho'",US,2016-11-24T04:47:35.000Z,1004,exp
1005,1005,10,"b'Blackfoot, Idaho'",US,2016-11-24T04:47:35.000Z,1005,exp
1006,1006,12,"b'Blackfoot, Idaho'",US,2016-11-24T04:47:35.000Z,1006,exp
1007,1007,10,"b'Blackfoot, Idaho'",US,2016-11-24T04:47:35.000Z,1007,exp
1008,1008,10,"b'Blackfoot, Idaho'",US,2016-11-24T04:47:36.000Z,1008,exp
1009,1009,10,"b'Blackfoot, Idaho'",US,2016-11-24T04:47:36.000Z,1009,exp
1010,1010,8,"b'Blackfoot, Idaho'",US,2016-11-24T04:47:36.000Z,1010,exp
1011,1011,6.5,"b'Blackfoot, Idaho'",US,2016-11-24T04:47:36.000Z,1011,exp
1012,1012,10,"b'Blackfoot, Idaho'",US,2016-11-24T04:47:36.000Z,1012,exp
1013,1013,8,"b'Blackfoot, Idaho'",US,2016-11-24T04:47:36.000Z,1013,exp
1014,1014,112.58,"b'Hinckley, Ohio'",US,2016-11-24T04:47:44.000Z,1014,exp
1015,1015,12.99,"b'Germantown, Tennessee'",US,2016-11-24T04:47:45.000Z,1015,exp
1016,1016,209.99,"b'Belleville, Illinois'",US,2016-11-24T04:48:01.000Z,1016,exp
1017,1017,23.99,"b'Lexington, Kentucky'",US,2016-11-24T04:48:01.000Z,1017,exp
1018,1018,12,"b'Houston, Texas'",US,2016-11-24T04:48:14.000Z,1018,exp
1019,1019,750,"b'Beaverton, Oregon'",US,2016-11-24T04:48:16.000Z,1019,exp
1020,1020,6.99,"b'Indianapolis, Indiana'",US,2016-11-24T04:48:19.000Z,1020,exp
1021,1021,7.75,"b'Los Angeles, California'",US,2016-11-24T04:48:19.000Z,1021,exp
1022,1022,6.99,"b'Detroit, Michigan'",US,2016-11-24T04:48:21.000Z,1022,exp
1023,1023,112.58,"b'Hinckley, Ohio'",US,2016-11-24T04:48:27.000Z,1023,exp
1024,1024,149,"b'Temecula, California'",US,2016-11-24T04:48:30.000Z,1024,exp
1025,1025,39.99,"b'Little Elm, Texas'",US,2016-11-24T04:48:35.000Z,1025,exp
1026,1026,5.99,b'89434',US,2016-11-24T04:48:37.000Z,1026,exp
1027,1027,20,"b'Portland, Oregon'",US,2016-11-24T04:48:40.000Z,1027,exp
1028,1028,112.58,"b'Hinckley, Ohio'",US,2016-11-24T04:48:43.000Z,1028,exp
1029,1029,5.99,b'89434',US,2016-11-24T04:48:46.000Z,1029,exp
1030,1030,8,"b'Lemon Grove, California'",US,2016-11-24T04:48:50.000Z,1030,exp
1031,1031,8,"b'Lemon Grove, California'",US,2016-11-24T04:48:50.000Z,1031,exp
1032,1032,8,"b'Lemon Grove, California'",US,2016-11-24T04:48:50.000Z,1032,exp
1033,1033,8,"b'Lemon Grove, California'",US,2016-11-24T04:48:51.000Z,1033,exp
1034,1034,8,"b'Lemon Grove, California'",US,2016-11-24T04:48:50.000Z,1034,exp
1035,1035,8,"b'Lemon Grove, California'",US,2016-11-24T04:48:50.000Z,1035,exp
1036,1036,8,"b'Lemon Grove, California'",US,2016-11-24T04:48:51.000Z,1036,exp
1037,1037,49.99,"b'Cincinnati, Ohio'",US,2016-11-24T04:49:02.000Z,1037,exp
1038,1038,5.99,b'89434',US,2016-11-24T04:49:03.000Z,1038,exp
1039,1039,112.58,"b'Hinckley, Ohio'",US,2016-11-24T04:49:12.000Z,1039,exp
1040,1040,6.99,"b'Detroit, Michigan'",US,2016-11-24T04:49:24.000Z,1040,exp
1041,1041,112.58,"b'Hinckley, Ohio'",US,2016-11-24T04:49:24.000Z,1041,exp
1042,1042,8.95,"b'Hicksville, New York'",US,2016-11-24T04:49:29.000Z,1042,exp
1043,1043,112.58,"b'Hinckley, Ohio'",US,2016-11-24T04:49:40.000Z,1043,exp
1044,1044,23,"b'Carrollton, Texas'",US,2016-11-24T04:50:04.000Z,1044,exp
1045,1045,9.99,"b'Coatesville, Pennsylvania'",US,2016-11-24T04:50:05.000Z,1045,exp
1046,1046,112.58,"b'Hinckley, Ohio'",US,2016-11-24T04:50:09.000Z,1046,exp
1047,1047,31.99,"b'Monson, Massachusetts'",US,2016-11-24T04:50:16.000Z,1047,exp
1048,1048,25,"b'Chillicothe, Ohio'",US,2016-11-24T04:50:17.000Z,1048,exp
1049,1049,89.99,"b'Saint Louis, Missouri'",US,2016-11-24T04:50:19.000Z,1049,exp
1050,1050,22.95,"b'Katy, Texas'",US,2016-11-24T04:50:22.000Z,1050,exp
1051,1051,10.99,"b'Lawrenceville, Georgia'",US,2016-11-24T04:50:28.000Z,1051,exp
1052,1052,15.99,"b'Snohomish, Washington'",US,2016-11-24T04:50:29.000Z,1052,exp
1053,1053,14.5,"b'Grand Saline, Texas'",US,2016-11-24T04:50:34.000Z,1053,exp
1054,1054,13.5,"b'Trinidad, Colorado'",US,2016-11-24T04:50:35.000Z,1054,exp
1055,1055,112.58,"b'Hinckley, Ohio'",US,2016-11-24T04:50:52.000Z,1055,exp
1056,1056,14,"b'Mahopac, New York'",US,2016-11-24T04:50:57.000Z,1056,exp
1057,1057,22.97,"b'Placentia, California'",US,2016-11-24T04:51:03.000Z,1057,exp
1058,1058,55.99,"b'Austin, Texas'",US,2016-11-24T04:51:07.000Z,1058,exp
1059,1059,34.99,"b'Lexington, Kentucky'",US,2016-11-24T04:51:07.000Z,1059,exp
1060,1060,9.95,"b'Wichita, Kansas'",US,2016-11-24T04:51:08.000Z,1060,exp
1061,1061,32.05,"b'Pompano Beach, Florida'",US,2016-11-24T04:51:17.000Z,1061,exp
1062,1062,249.99,"b'Madisonville, Kentucky'",US,2016-11-24T04:51:17.000Z,1062,exp
1063,1063,23,"b'Portland, Oregon'",US,2016-11-24T04:51:36.000Z,1063,exp
1064,1064,29.99,"b'Wethersfield, Connecticut'",US,2016-11-24T04:51:37.000Z,1064,exp
1065,1065,14000,"b'Downers Grove, Illinois'",US,2016-11-24T04:51:42.000Z,1065,exp
1066,1066,112.58,"b'Hinckley, Ohio'",US,2016-11-24T04:51:52.000Z,1066,exp
1067,1067,2.99,"b'Martins Ferry, Ohio'",US,2016-11-24T04:52:09.000Z,1067,exp
1068,1068,112.58,"b'Hinckley, Ohio'",US,2016-11-24T04:52:23.000Z,1068,exp
1069,1069,20,"b'Amarillo, Texas'",US,2016-11-24T04:52:37.000Z,1069,exp
1070,1070,32.99,"b'Mora, Minnesota'",US,2016-11-24T04:52:43.000Z,1070,exp
1071,1071,9.99,"b'Montclair, California'",US,2016-11-24T04:52:54.000Z,1071,exp
1072,1072,190,"b'Birmingham, Alabama'",US,2016-11-24T04:52:59.000Z,1072,exp
1073,1073,255,"b'Cool, California'",US,2016-11-24T04:53:00.000Z,1073,exp
1074,1074,112.58,"b'Hinckley, Ohio'",US,2016-11-24T04:53:06.000Z,1074,exp
1075,1075,19.99,"b'Streamwood, Illinois'",US,2016-11-24T04:53:14.000Z,1075,exp
1076,1076,9.99,"b'Somerset, New Jersey'",US,2016-11-24T04:53:16.000Z,1076,exp
1077,1077,19.99,"b'Buffalo, New York'",US,2016-11-24T04:53:22.000Z,1077,exp
1078,1078,12.69,b'Multi-Location',US,2016-11-24T04:53:22.000Z,1078,exp
1079,1079,31.99,"b'Lexington, Kentucky'",US,2016-11-24T04:53:24.000Z,1079,exp
1080,1080,72,"b'Humboldt, Tennessee'",US,2016-11-24T04:53:24.000Z,1080,exp
1081,1081,14.99,"b'Holiday, Florida'",US,2016-11-24T04:53:25.000Z,1081,exp
1082,1082,2.03,"b'Fort Lauderdale, Florida'",US,2016-11-24T04:53:26.000Z,1082,exp
1083,1083,112.58,"b'Hinckley, Ohio'",US,2016-11-24T04:53:30.000Z,1083,exp
1084,1084,16.99,"b'New York, New York'",US,2016-11-24T04:53:44.000Z,1084,exp
1085,1085,3,"b'Portland, Oregon'",US,2016-11-24T04:53:53.000Z,1085,exp
1086,1086,112.58,"b'Hinckley, Ohio'",US,2016-11-24T04:54:09.000Z,1086,exp
1087,1087,354.74,"b'Willowbrook, Illinois'",US,2016-11-24T04:54:13.000Z,1087,exp
1088,1088,59,"b'Salinas, California'",US,2016-11-24T04:54:13.000Z,1088,exp
1089,1089,111,"b'Waynesville, Missouri'",US,2016-11-25T02:22:45.000Z,1089,exp
1090,1090,6.99,"b'Brainerd, Minnesota'",US,2016-11-24T04:54:16.000Z,1090,exp
1091,1091,26,"b'Laughlin, Nevada'",US,2016-11-24T04:54:17.000Z,1091,exp
1092,1092,19.95,"b'Katy, Texas'",US,2016-11-24T04:54:22.000Z,1092,exp
1093,1093,249.95,"b'Charlottesville, Virginia'",US,2016-11-24T04:54:23.000Z,1093,exp
1094,1094,13.99,"b'Arvada, Colorado'",US,2016-11-24T04:54:30.000Z,1094,exp
1095,1095,72,"b'Humboldt, Tennessee'",US,2016-11-24T04:54:31.000Z,1095,exp
1096,1096,7.99,"b'Detroit, Michigan'",US,2016-11-24T04:54:37.000Z,1096,exp
1097,1097,20,"b'Huntington Park, California'",US,2016-11-24T04:54:43.000Z,1097,exp
1098,1098,9.99,"b'Omaha, Nebraska'",US,2016-11-24T04:54:59.000Z,1098,exp
1099,1099,9.95,"b'Pompano Beach, Florida'",US,2016-11-24T04:55:02.000Z,1099,exp
1100,1100,32.25,"b'Maryland Heights, Missouri'",US,2016-11-24T04:55:02.000Z,1100,exp
1101,1101,12,"b'Oceanside, California'",US,2016-11-24T04:55:03.000Z,1101,exp
1102,1102,112.58,"b'Hinckley, Ohio'",US,2016-11-24T04:55:08.000Z,1102,exp
1103,1103,159,"b'New York, New York'",US,2016-11-24T04:55:12.000Z,1103,exp
1104,1104,20,"b'Lemon Grove, California'",US,2016-11-24T04:55:27.000Z,1104,exp
1105,1105,9.95,"b'Grand Saline, Texas'",US,2016-11-24T04:55:38.000Z,1105,exp
1106,1106,38,"b'Marina, California'",US,2016-11-24T04:55:39.000Z,1106,exp
1107,1107,72,"b'Humboldt, Tennessee'",US,2016-11-24T04:55:44.000Z,1107,exp
1108,1108,112.58,"b'Hinckley, Ohio'",US,2016-11-24T04:55:45.000Z,1108,exp
1109,1109,67.53,b'Multiple Locations',US,2016-11-24T04:55:51.000Z,1109,exp
1110,1110,15.98,"b'Broken Arrow, Oklahoma'",US,2016-11-24T04:55:54.000Z,1110,exp
1111,1111,100.44,"b'Hinckley, Ohio'",US,2016-11-24T04:55:57.000Z,1111,exp
1112,1112,100.44,"b'Hinckley, Ohio'",US,2016-11-24T04:56:08.000Z,1112,exp
1113,1113,12.95,"b'Pompano Beach, Florida'",US,2016-11-24T04:56:10.000Z,1113,exp
1114,1114,240,"b'Cupertino, California'",US,2016-11-24T04:56:26.000Z,1114,exp
1115,1115,511.89,"b'Jacksonville, Oregon'",US,2016-11-24T04:56:28.000Z,1115,exp
1116,1116,96.16,b'Multiple Locations',US,2016-11-24T04:56:29.000Z,1116,exp
1117,1117,100.44,"b'Hinckley, Ohio'",US,2016-11-24T04:56:44.000Z,1117,exp
1118,1118,100.44,"b'Hinckley, Ohio'",US,2016-11-24T04:56:56.000Z,1118,exp
1119,1119,2,"b'Portland, Oregon'",US,2016-11-24T04:57:08.000Z,1119,exp
1120,1120,104.56,b'Multiple Locations',US,2016-11-24T04:57:11.000Z,1120,exp
1121,1121,16.99,"b'Downey, California'",US,2016-11-24T04:57:15.000Z,1121,exp
1122,1122,10.95,"b'Katy, Texas'",US,2016-11-24T04:57:21.000Z,1122,exp
1123,1123,58,"b'Pelham, Alabama'",US,2016-11-24T04:57:27.000Z,1123,exp
1124,1124,5.99,"b'Maricopa, Arizona'",US,2016-11-24T04:57:28.000Z,1124,exp
1125,1125,6.6,"b'Middleburg, Florida'",US,2016-11-24T04:57:34.000Z,1125,exp
1126,1126,32.25,"b'Maryland Heights, Missouri'",US,2016-11-24T04:57:35.000Z,1126,exp
1127,1127,34,"b'Eugene, Oregon'",US,2016-11-24T04:57:39.000Z,1127,exp
1128,1128,15.79,"b'Halifax, Pennsylvania'",US,2016-11-24T04:57:45.000Z,1128,exp
1129,1129,100.44,"b'Hinckley, Ohio'",US,2016-11-24T04:58:03.000Z,1129,exp
1130,1130,72.76,b'Multiple Locations',US,2016-11-24T04:58:04.000Z,1130,exp
1131,1131,30,"b'Henderson, Nevada'",US,2016-11-24T04:58:04.000Z,1131,exp
1132,1132,72,"b'Humboldt, Tennessee'",US,2016-11-24T04:58:06.000Z,1132,exp
1133,1133,11.99,"b'Quincy, Florida'",US,2016-11-24T04:58:06.000Z,1133,exp
1134,1134,11.39,"b'Durham, North Carolina'",US,2016-11-24T04:58:07.000Z,1134,exp
1135,1135,100.44,"b'Hinckley, Ohio'",US,2016-11-24T04:58:14.000Z,1135,exp
1136,1136,69.99,"b'Edmond, Oklahoma'",US,2016-11-24T04:58:16.000Z,1136,exp
1137,1137,369.99,"b'Murfreesboro, Tennessee'",US,2016-11-24T04:58:21.000Z,1137,exp
1138,1138,36.99,"b'Murfreesboro, Tennessee'",US,2016-11-24T04:58:21.000Z,1138,exp
1139,1139,2.5,"b'Wheelersburg, Ohio'",US,2016-11-24T04:58:22.000Z,1139,exp
1140,1140,44.99,"b'Rio Rancho, New Mexico'",US,2016-11-24T04:58:36.000Z,1140,exp
1141,1141,57.45,"b'Chicago, Illinois'",US,2016-11-24T04:58:40.000Z,1141,exp
1142,1142,23,"b'Carrollton, Texas'",US,2016-11-24T04:58:44.000Z,1142,exp
1143,1143,24.95,"b'Katy, Texas'",US,2016-11-24T04:58:54.000Z,1143,exp
1144,1144,72,"b'Humboldt, Tennessee'",US,2016-11-24T04:58:54.000Z,1144,exp
1145,1145,28.79,"b'Duquesne, Pennsylvania'",US,2016-11-24T04:58:57.000Z,1145,exp
1146,1146,499,"b'Riverside, California'",US,2016-11-24T04:59:11.000Z,1146,exp
1147,1147,30.01,"b'Oswego, Illinois'",US,2016-11-24T04:59:21.000Z,1147,exp
1148,1148,100.44,"b'Hinckley, Ohio'",US,2016-11-24T04:59:22.000Z,1148,exp
1149,1149,29.01,"b'Oswego, Illinois'",US,2016-11-24T04:59:22.000Z,1149,exp
1150,1150,22,"b'Oswego, Illinois'",US,2016-11-24T04:59:22.000Z,1150,exp
1151,1151,17.95,"b'Pompano Beach, Florida'",US,2016-11-24T04:59:32.000Z,1151,exp
1152,1152,100.44,"b'Hinckley, Ohio'",US,2016-11-24T04:59:32.000Z,1152,exp
1153,1153,32.25,"b'Maryland Heights, Missouri'",US,2016-11-24T04:59:42.000Z,1153,exp
1154,1154,328.95,"b'Akron, Ohio'",US,2016-11-24T04:59:42.000Z,1154,exp
1155,1155,280,"b'Cupertino, California'",US,2016-11-24T04:59:52.000Z,1155,exp
1156,1156,24.99,"b'Milwaukee, Wisconsin'",US,2016-11-24T05:00:17.000Z,1156,exp
1157,1157,34.99,"b'Marietta, Georgia'",US,2016-11-24T05:00:17.000Z,1157,exp
1158,1158,10,"b'Kansas City, Missouri'",US,2016-11-24T05:00:25.000Z,1158,exp
1159,1159,17.07,"b'Pompano Beach, Florida'",US,2016-11-24T05:00:27.000Z,1159,exp
1160,1160,100.44,"b'Hinckley, Ohio'",US,2016-11-24T05:00:32.000Z,1160,exp
1161,1161,100.44,"b'Hinckley, Ohio'",US,2016-11-24T05:01:15.000Z,1161,exp
1162,1162,11.95,"b'San Jose, California'",US,2016-11-24T05:01:15.000Z,1162,exp
1163,1163,4.99,"b'HONOLULU, HAWAII'",US,2016-11-24T05:01:20.000Z,1163,exp
1164,1164,39.95,"b'Diamond Bar, California'",US,2016-11-24T05:01:21.000Z,1164,exp
1165,1165,6.99,"b'Berlin Center, Ohio'",US,2016-11-24T05:01:21.000Z,1165,exp
1166,1166,100.44,"b'Hinckley, Ohio'",US,2016-11-24T05:01:26.000Z,1166,exp
1167,1167,7.99,"b'Yucaipa, California'",US,2016-11-24T05:01:26.000Z,1167,exp
1168,1168,16.5,"b'Dublin, Ohio'",US,2016-11-24T05:01:38.000Z,1168,exp
1169,1169,11.11,"b'Shelbyville, Tennessee'",US,2016-11-24T05:01:39.000Z,1169,exp
1170,1170,5.99,b'89434',US,2016-11-24T05:02:03.000Z,1170,exp
1171,1171,5.99,b'89434',US,2016-11-24T05:02:08.000Z,1171,exp
1172,1172,22.95,"b'Pompano Beach, Florida'",US,2016-11-24T05:02:14.000Z,1172,exp
1173,1173,23.95,"b'Katy, Texas'",US,2016-11-24T05:02:19.000Z,1173,exp
1174,1174,144,b'Multiple Locations',US,2016-11-24T05:02:20.000Z,1174,exp
1175,1175,72,"b'Humboldt, Tennessee'",US,2016-11-24T05:02:23.000Z,1175,exp
1176,1176,22,"b'Royal, Arkansas'",US,2016-11-24T05:02:29.000Z,1176,exp
1177,1177,20,"b'Royal, Arkansas'",US,2016-11-24T05:02:29.000Z,1177,exp
1178,1178,45,"b'Grayslake, Illinois'",US,2016-11-24T05:02:31.000Z,1178,exp
1179,1179,15.99,"b'Houston, Texas'",US,2016-11-24T05:02:32.000Z,1179,exp
1180,1180,15,"b""Coeur d'Alene, Idaho""",US,2016-11-24T05:02:39.000Z,1180,exp
1181,1181,170,"b'San Luis Obispo, California'",US,2016-11-24T05:02:41.000Z,1181,exp
1182,1182,149.99,"b'New Waterford, Ohio'",US,2016-11-24T05:02:41.000Z,1182,exp
1183,1183,100.44,"b'Hinckley, Ohio'",US,2016-11-24T05:02:42.000Z,1183,exp
1184,1184,44.99,"b'Cincinnati, Ohio'",US,2016-11-24T05:02:46.000Z,1184,exp
1185,1185,100.44,"b'Hinckley, Ohio'",US,2016-11-24T05:02:51.000Z,1185,exp
1186,1186,30,"b'Arvada, Colorado'",US,2016-11-24T05:02:51.000Z,1186,exp
1187,1187,90.92,b'Multiple Locations',US,2016-11-24T05:02:57.000Z,1187,exp
1188,1188,100.44,"b'Hinckley, Ohio'",US,2016-11-24T05:03:14.000Z,1188,exp
1189,1189,9.99,"b'Detroit, Michigan'",US,2016-11-24T05:03:31.000Z,1189,exp
1190,1190,23.95,"b'Brick, New Jersey'",US,2016-11-24T05:03:35.000Z,1190,exp
1191,1191,100.44,"b'Hinckley, Ohio'",US,2016-11-24T05:03:36.000Z,1191,exp
1192,1192,32.99,"b'McKenzie, Tennessee'",US,2016-11-24T05:03:53.000Z,1192,exp
1193,1193,10.99,"b'Merrillville, Indiana'",US,2016-11-24T05:03:56.000Z,1193,exp
1194,1194,163.5,"b'Dallas, Texas'",US,2016-11-24T05:04:19.000Z,1194,exp
1195,1195,69.81,b'Multiple Locations',US,2016-11-24T05:04:23.000Z,1195,exp
1196,1196,19.99,"b'Prospect Heights, Illinois'",US,2016-11-24T05:04:25.000Z,1196,exp
1197,1197,100.44,"b'Hinckley, Ohio'",US,2016-11-24T05:04:30.000Z,1197,exp
1198,1198,17,"b'Henderson, Nevada'",US,2016-11-24T05:04:32.000Z,1198,exp
1199,1199,14.99,"b'Aurora, Colorado'",US,2016-11-24T05:04:35.000Z,1199,exp
1200,1200,100.44,"b'Hinckley, Ohio'",US,2016-11-24T05:04:41.000Z,1200,exp
1201,1201,7.99,"b'Huntington Station, New York'",US,2016-11-24T05:04:50.000Z,1201,exp
1202,1202,0.99,"b'Upland, California'",US,2016-11-25T05:00:00.000Z,1202,exp
1203,1203,72,"b'Humboldt, Tennessee'",US,2016-11-24T05:05:00.000Z,1203,exp
1204,1204,100.44,"b'Hinckley, Ohio'",US,2016-11-24T05:05:04.000Z,1204,exp
1205,1205,100.44,"b'Hinckley, Ohio'",US,2016-11-24T05:05:15.000Z,1205,exp
1206,1206,274.95,"b'Canton, Georgia'",US,2016-11-24T05:05:33.000Z,1206,exp
1207,1207,100.44,"b'Hinckley, Ohio'",US,2016-11-24T05:05:45.000Z,1207,exp
1208,1208,8.99,"b'Detroit, Michigan'",US,2016-11-24T05:05:50.000Z,1208,exp
1209,1209,78.81,b'Multiple Locations',US,2016-11-24T05:05:52.000Z,1209,exp
1210,1210,1549,"b'Greenville, South Carolina'",US,2016-11-24T05:06:03.000Z,1210,exp
1211,1211,6.65,"b'Ontario, California'",US,2016-11-24T05:06:08.000Z,1211,exp
1212,1212,100.44,"b'Hinckley, Ohio'",US,2016-11-24T05:06:17.000Z,1212,exp
1213,1213,39.99,"b'New City, New York'",US,2016-11-24T05:06:17.000Z,1213,exp
1214,1214,10,"b'Wichita, Kansas'",US,2016-11-24T05:06:21.000Z,1214,exp
1215,1215,39.99,"b'Ardmore, Oklahoma'",US,2016-11-24T05:06:23.000Z,1215,exp
1216,1216,26.17,"b'Dayton, New Jersey'",US,2016-11-24T05:06:25.000Z,1216,exp
1217,1217,49.46,b'Multiple Locations',US,2016-11-24T05:06:31.000Z,1217,exp
1218,1218,246.5,"b'Dallas, Texas'",US,2016-11-24T05:06:32.000Z,1218,exp
1219,1219,2,"b'Orlando, Florida'",US,2016-11-24T05:06:35.000Z,1219,exp
1220,1220,59,"b'Feasterville-Trevose, Pennsylvania'",US,2016-11-24T05:06:43.000Z,1220,exp
1221,1221,547.31,"b'Beverly Hills, California'",US,2016-11-24T05:06:48.000Z,1221,exp
1222,1222,3.99,"b'Lake Villa, Illinois'",US,2016-11-24T05:06:53.000Z,1222,exp
1223,1223,23.99,"b'San Diego, California'",US,2016-11-24T05:07:05.000Z,1223,exp
1224,1224,100.44,"b'Hinckley, Ohio'",US,2016-11-24T05:07:11.000Z,1224,exp
1225,1225,280.34,b'Multiple Locations',US,2016-11-24T05:07:14.000Z,1225,exp
1226,1226,13,"b'Henderson, Nevada'",US,2016-11-24T05:07:26.000Z,1226,exp
1227,1227,19.99,"b'South Pittsburg, Tennessee'",US,2016-11-24T05:07:27.000Z,1227,exp
1228,1228,35,b'USA',US,2016-11-24T05:07:40.000Z,1228,exp
1229,1229,645,"b'Renton, Washington'",US,2016-11-24T05:07:42.000Z,1229,exp
1230,1230,72,"b'Humboldt, Tennessee'",US,2016-11-24T05:07:46.000Z,1230,exp
1231,1231,14.99,"b'Queensbury, New York'",US,2016-11-24T05:07:51.000Z,1231,exp
1232,1232,10.5,"b'Shingle Springs, California'",US,2016-11-24T05:08:10.000Z,1232,exp
1233,1233,59,"b'Allen, Texas'",US,2016-11-24T05:08:10.000Z,1233,exp
1234,1234,9.99,"b'Mora, Minnesota'",US,2016-11-24T05:08:21.000Z,1234,exp
1235,1235,24.99,"b'Mount Dora, Florida'",US,2016-11-24T05:08:23.000Z,1235,exp
1236,1236,50,"b'Los Angeles, California'",US,2016-11-24T05:08:26.000Z,1236,exp
1237,1237,54.24,b'Multiple Locations',US,2016-11-24T05:08:34.000Z,1237,exp
1238,1238,49.5,"b'New Haven, Connecticut'",US,2016-11-24T05:08:35.000Z,1238,exp
1239,1239,8.5,"b'Cyril, Oklahoma'",US,2016-11-24T05:08:41.000Z,1239,exp
1240,1240,8.5,"b'Cyril, Oklahoma'",US,2016-11-24T05:08:43.000Z,1240,exp
1241,1241,16.99,"b'Bronx, New York'",US,2016-11-24T05:08:48.000Z,1241,exp
1242,1242,14.5,"b'Sun Valley, California'",US,2016-11-24T05:08:50.000Z,1242,exp
1243,1243,100.44,"b'Hinckley, Ohio'",US,2016-11-24T05:08:53.000Z,1243,exp
1244,1244,132,"b'Austin, Texas'",US,2016-11-24T05:08:56.000Z,1244,exp
1245,1245,29.99,"b'Los Angeles, CA'",US,2016-11-24T05:09:01.000Z,1245,exp
1246,1246,23.99,"b'Springfield, Missouri'",US,2016-11-24T05:09:03.000Z,1246,exp
1247,1247,15.99,"b'Snohomish, Washington'",US,2016-11-24T05:09:10.000Z,1247,exp
1248,1248,5.9,"b'West Sacramento, California'",US,2016-11-24T05:09:11.000Z,1248,exp
1249,1249,5.9,"b'West Sacramento, California'",US,2016-11-24T05:09:11.000Z,1249,exp
1250,1250,1.99,"b'Upland, California'",US,2016-11-25T05:00:00.000Z,1250,exp
1251,1251,40,"b'Lake Oswego, Oregon'",US,2016-11-24T05:09:17.000Z,1251,exp
1252,1252,72,"b'Humboldt, Tennessee'",US,2016-11-24T05:09:33.000Z,1252,exp
1253,1253,39.99,"b'Ardmore, Oklahoma'",US,2016-11-24T05:09:51.000Z,1253,exp
1254,1254,100.44,"b'Hinckley, Ohio'",US,2016-11-24T05:09:54.000Z,1254,exp
1255,1255,376.99,"b'Multiple Locations, BestBuy Warehouses'",US,2016-11-24T05:10:10.000Z,1255,exp
1256,1256,7,"b'Yucaipa, California'",US,2016-11-24T05:10:17.000Z,1256,exp
1257,1257,3.99,"b'Lake Villa, Illinois'",US,2016-11-24T05:10:20.000Z,1257,exp
1258,1258,19.99,"b'Bronx, New York'",US,2016-11-24T05:10:26.000Z,1258,exp
1259,1259,72.21,b'Multiple Locations',US,2016-11-24T05:10:37.000Z,1259,exp
1260,1260,50,"b'Los Angeles, California'",US,2016-11-24T05:10:45.000Z,1260,exp
1261,1261,1051.37,"b'Beverly Hills, California'",US,2016-11-24T05:10:46.000Z,1261,exp
1262,1262,27.99,"b'Pacoima, California'",US,2016-11-24T05:10:47.000Z,1262,exp
1263,1263,5,"b'Tucson, Arizona'",US,2016-11-24T05:10:51.000Z,1263,exp
1264,1264,72,"b'Humboldt, Tennessee'",US,2016-11-24T05:10:59.000Z,1264,exp
1265,1265,525,"b'Edison, New Jersey'",US,2016-11-24T05:11:03.000Z,1265,exp
1266,1266,2675,"b'Edison, New Jersey'",US,2016-11-24T05:11:05.000Z,1266,exp
1267,1267,24.99,"b'Austin, Texas'",US,2016-11-24T05:11:07.000Z,1267,exp
1268,1268,432.98,b'Multiple Location',US,2016-11-24T05:11:10.000Z,1268,exp
1269,1269,681.5,"b'Dallas, Texas'",US,2016-11-24T05:11:13.000Z,1269,exp
1270,1270,6,"b'Portland, Oregon'",US,2016-11-24T05:11:27.000Z,1270,exp
