amount,total
26.16,799.86
16.42,1281.11
2.17,1281.11
32.7,1281.11
202.73,1281.11
22.93,1281.11
36.36,1281.11
5.53,1281.11
21.68,1281.11
29.54,1281.11
6.78,1281.11
35.94,1281.11
44.33,1281.11
43.32,1281.11
3.41,1281.11
17.68,1281.11
36.58,1281.11
7.42,1281.11
23.45,1281.11
3.4,1281.11
66,1281.11
50.45,1281.11
162.43,1281.11
181.31,1281.11
18.92,1281.11
15.88,1281.11
55.9,1281.11
24.1,1281.11
44.06,1281.11
30.85,1281.11
13.68,1281.11
25.16,1281.11
13.56,1008.51
32.94,1008.51
17.48,1008.51
20.29,1008.51
55.16,1008.51
36.51,1008.51
74.48,1008.51
1.99,1008.51
36.94,1008.51
6.52,1008.51
28.56,1008.51
17.99,1008.51
22.36,1008.51
178.17,1008.51
18,1008.51
49.14,1008.51
25.27,1008.51
4.29,1008.51
55.19,1008.51
10.13,1008.51
7.24,1008.51
25.84,1008.51
19.38,1008.51
39.14,1008.51
26.09,1008.51
74.9,1008.51
36.94,1008.51
44.67,1008.51
29.34,1008.51
54.3,837.92
31.97,837.92
14.96,837.92
27.82,837.92
10.57,837.92
5.44,837.92
26.67,837.92
14.22,837.92
18.15,837.92
10.64,837.92
42.67,837.92
2.35,837.92
18.17,837.92
42.65,837.92
40.18,837.92
48.26,837.92
3.54,837.92
24.21,837.92
20.86,837.92
10.31,837.92
7.93,837.92
17.37,837.92
68.11,837.92
191.67,837.92
32.85,837.92
52.05,837.92
37.75,762.36
29.29,762.36
21.38,762.36
33.69,762.36
52.17,762.36
22.2,762.36
34.91,762.36
25.88,762.36
43.53,762.36
23.37,762.36
21.44,762.36
21.73,762.36
16.85,762.36
3.67,762.36
53.69,762.36
32.38,762.36
7.93,762.36
8.21,762.36
9.87,762.36
63.55,762.36
34.61,762.36
42.98,762.36
12.29,762.36
25.25,762.36
14.01,762.36
5.98,762.36
11.65,762.36
37.1,762.36
15,762.36
19.39,976.16
38.95,976.16
46.54,976.16
25.29,976.16
51.8,976.16
4.93,976.16
43.01,976.16
53.14,976.16
71.72,976.16
47.47,976.16
34.13,976.16
59.42,976.16
9.41,976.16
7.92,976.16
71.52,976.16
5.04,976.16
26.79,976.16
20.54,976.16
14.19,976.16
6.78,976.16
27.95,976.16
36.01,976.16
111.49,976.16
11.13,976.16
8.57,976.16
53.16,976.16
29.76,976.16
27.21,976.16
1.4,976.16
11.5,976.16
33.47,648.82
15.5,648.82
105.01,648.82
60.87,648.82
15.05,648.82
76.88,648.82
20.77,648.82
7.92,648.82
32.18,648.82
20.73,648.82
17.71,648.82
44.27,648.82
39.58,648.82
5.22,648.82
5.07,648.82
5.86,648.82
6.93,648.82
44.93,648.82
5.69,648.82
12.14,648.82
9.51,648.82
3.78,648.82
17.06,648.82
42.69,648.82
269.42,491.56
1.72,491.56
115.29,491.56
16.27,491.56
75.32,491.56
13.54,491.56
71.65,886.08
25.42,886.08
25.04,886.08
41.3,886.08
27.4,886.08
16.23,886.08
50.47,886.08
179.38,886.08
14.72,886.08
39.23,886.08
31.49,886.08
29.58,886.08
13.7,886.08
22.88,886.08
24.21,886.08
29.58,886.08
34.08,886.08
28.89,886.08
25.75,886.08
7.67,886.08
42.05,886.08
43.26,886.08
30.39,886.08
0.82,886.08
27.12,886.08
3.77,886.08
38.76,1079.47
59.83,1079.47
220.51,1079.47
441.49,1079.47
259.35,1079.47
59.53,1079.47
67.3,896.83
18.94,896.83
35.09,896.83
38.9,896.83
44.15,896.83
8.8,896.83
33.19,896.83
82.38,896.83
0.39,896.83
33.29,896.83
50.88,896.83
38.33,896.83
19.31,896.83
53.74,896.83
38.1,896.83
22.01,896.83
12.92,896.83
55.55,896.83
7.9,896.83
35.51,896.83
26.14,896.83
28.88,896.83
26.22,896.83
29.63,896.83
36.16,896.83
31.29,896.83
21.83,896.83
128.75,301.8
104.49,301.8
34.67,301.8
10.28,301.8
17.49,301.8
6.12,301.8
84.55,800.13
201.24,800.13
133.08,800.13
94.34,800.13
172.68,800.13
13.36,800.13
26.02,800.13
74.05,800.13
0.81,800.13
27.72,532.67
32.07,532.67
3.94,532.67
27.21,532.67
20.63,532.67
31.7,532.67
7.95,532.67
23.01,532.67
18.45,532.67
21.04,532.67
30.26,532.67
10.91,532.67
43.76,532.67
76.72,532.67
22.4,532.67
2.11,532.67
11.11,532.67
121.68,532.67
50.59,405.65
45.41,405.65
115.64,405.65
98.77,405.65
95.24,405.65
26.17,810.6
41.14,810.6
45.21,810.6
63.09,810.6
23.01,810.6
20,810.6
9.7,810.6
36.15,810.6
50.2,810.6
32.36,810.6
43.13,810.6
8.28,810.6
54.29,810.6
29.79,810.6
18.49,810.6
4.42,810.6
14.23,810.6
28.09,810.6
13.04,810.6
47.85,810.6
14.51,810.6
23.13,810.6
32.88,810.6
26.18,810.6
53.23,810.6
6.14,810.6
14.27,810.6
31.62,810.6
84.39,224.65
120.75,224.65
19.51,224.65
7.23,776.49
42.84,776.49
14.92,776.49
19.61,776.49
20.16,776.49
29.84,776.49
1.77,776.49
6.52,776.49
8.56,776.49
50.47,776.49
40.97,776.49
26.79,776.49
24.63,776.49
49.34,776.49
32.72,776.49
35.81,776.49
42.7,776.49
21.14,776.49
18.39,776.49
23.6,776.49
14.35,776.49
19.85,776.49
43.14,776.49
43.01,776.49
70.07,776.49
20.21,776.49
13.29,776.49
34.56,776.49
12.25,403.29
30.91,403.29
47,403.29
23.45,403.29
18.62,403.29
15.5,403.29
12.07,403.29
46.39,403.29
19.33,403.29
31.03,403.29
9.61,403.29
10.97,403.29
15.64,403.29
40.18,403.29
0.4,403.29
17.63,403.29
15.94,403.29
36.37,403.29
20.94,703.64
17.38,703.64
60.57,703.64
28.54,703.64
23.49,703.64
24.35,703.64
38.03,703.64
16.9,703.64
26.19,703.64
14.89,703.64
14.18,703.64
1.2,703.64
46.76,703.64
2.58,703.64
26.82,703.64
23.23,703.64
16.74,703.64
6.46,703.64
17.07,703.64
55.94,703.64
46.43,703.64
8.37,703.64
64.48,703.64
0.28,703.64
1.29,703.64
49.96,703.64
28.17,703.64
22.4,703.64
153.11,894.61
123.54,894.61
431.43,894.61
70.44,894.61
116.09,894.61
1.14,335.23
2.56,335.23
6.1,335.23
28.67,335.23
54.61,335.23
1,335.23
42.12,335.23
19.5,335.23
14.06,335.23
14.29,335.23
16.77,335.23
38.17,335.23
52.29,335.23
34.16,335.23
0.61,335.23
9.18,335.23
44.75,869.52
6.81,869.52
12.22,869.52
11.93,869.52
10.34,869.52
112,869.52
10.13,869.52
50.32,869.52
21.33,869.52
26.22,869.52
24.03,869.52
40.03,869.52
19.42,869.52
7.92,869.52
15.89,869.52
76.83,869.52
45.07,869.52
15.87,869.52
1.97,869.52
40.39,869.52
25.66,869.52
71.09,869.52
2.45,869.52
64.12,869.52
26.08,869.52
28.06,869.52
34.18,869.52
24.41,869.52
32.96,696.02
4.48,696.02
35.97,696.02
24.39,696.02
15.05,696.02
20.57,696.02
0.19,696.02
14.86,696.02
31.79,696.02
37.9,696.02
16.3,696.02
24.11,696.02
33.89,696.02
40.13,696.02
34.06,696.02
42.6,696.02
56.4,696.02
34.37,696.02
66.32,696.02
1.65,696.02
29.59,696.02
31.53,696.02
46.41,696.02
20.5,696.02
6.59,833.96
2.28,833.96
2.53,833.96
37.52,833.96
117.2,833.96
39.18,833.96
4.97,833.96
24.35,833.96
15.57,833.96
60.14,833.96
36.84,833.96
60.03,833.96
26.54,833.96
16.99,833.96
47.3,833.96
26.22,833.96
50.3,833.96
14.01,833.96
14.15,833.96
96.21,833.96
16.23,833.96
65.62,833.96
13.59,833.96
9.33,833.96
30.27,833.96
10.25,938.04
56.27,938.04
11.57,938.04
11.67,938.04
58.46,938.04
69.59,938.04
9.89,938.04
31.1,938.04
133.64,938.04
23.96,938.04
35,938.04
40.09,938.04
4.6,938.04
70.55,938.04
30.58,938.04
31.52,938.04
16.66,938.04
34.31,938.04
40.71,938.04
8.67,938.04
23.2,938.04
42.56,938.04
30.72,938.04
54.79,938.04
19.29,938.04
38.39,938.04
67.52,67.52
33.61,1285.11
41.9,1285.11
26.67,1285.11
49.6,1285.11
0.39,1285.11
15.67,1285.11
40.96,1285.11
184.65,1285.11
12.71,1285.11
39.9,1285.11
19.01,1285.11
48.82,1285.11
56.03,1285.11
43.34,1285.11
31.4,1285.11
124.41,1285.11
7.94,1285.11
36.57,1285.11
33.87,1285.11
89.09,1285.11
10.49,1285.11
8.28,1285.11
17.12,1285.11
27.31,1285.11
20.83,1285.11
32.36,1285.11
19.69,1285.11
59.21,1285.11
19.12,1285.11
101.79,1285.11
32.37,1285.11
56.31,186.07
65.09,186.07
40.54,186.07
22.35,186.07
1.78,186.07
27.42,1119.17
45.4,1119.17
54.41,1119.17
57.08,1119.17
1.15,1119.17
37.3,1119.17
6.37,1119.17
40.62,1119.17
83.09,1119.17
50.36,1119.17
25.25,1119.17
65.18,1119.17
1.3,1119.17
9.82,1119.17
8.15,1119.17
21.31,1119.17
14.65,1119.17
34.23,1119.17
52.74,1119.17
30.87,1119.17
11.87,1119.17
2.57,1119.17
9.58,1119.17
37.96,1119.17
51.49,1119.17
10.55,1119.17
47.31,1119.17
187.89,1119.17
93.25,1119.17
12.94,432.32
21.78,432.32
49.62,432.32
28.01,432.32
40.62,432.32
42.39,432.32
5,432.32
48.6,432.32
61.65,432.32
49.68,432.32
2.43,432.32
12.76,432.32
56.84,432.32
223.8,762.06
5.87,762.06
22.71,762.06
17.44,762.06
21.88,762.06
29.2,762.06
15.77,762.06
75.72,762.06
13.69,762.06
50.18,762.06
25.01,762.06
15.05,762.06
64.57,762.06
18.98,762.06
9.63,762.06
6.81,762.06
21.75,762.06
3.27,762.06
38.51,762.06
44.68,762.06
8.95,762.06
12.24,762.06
16.35,762.06
204.21,213.75
9.54,213.75
39.41,866.04
27.92,866.04
36.51,866.04
70.14,866.04
2.57,866.04
0.51,866.04
0.47,866.04
95.61,866.04
57.28,866.04
0.89,866.04
58.27,866.04
45.7,866.04
3.25,866.04
33.91,866.04
10.47,866.04
51.68,866.04
24.9,866.04
4.93,866.04
45.5,866.04
33.07,866.04
8.22,866.04
15.11,866.04
8.2,866.04
29.66,866.04
47.98,866.04
48.2,866.04
26.23,866.04
8.27,866.04
31.18,866.04
243.33,243.33
45.04,2058.73
1256.35,2058.73
39.31,2058.73
0.63,2058.73
41.06,2058.73
64.95,2058.73
52.75,2058.73
23.65,2058.73
92.4,2058.73
16.19,2058.73
17.84,2058.73
32.35,2058.73
12.59,2058.73
12.78,2058.73
19.29,2058.73
41.81,2058.73
23.33,2058.73
0.51,2058.73
73.65,2058.73
41.13,2058.73
27.18,2058.73
24.38,2058.73
6.61,2058.73
49.84,2058.73
14.12,2058.73
28.99,2058.73
214.68,351.75
137.07,351.75
86.06,86.06
26.14,115.08
88.94,115.08
9.11,9.73
0.62,9.73
36.82,604.51
33.21,604.51
12.61,604.51
31.94,604.51
13.84,604.51
35.26,604.51
10.32,604.51
23.16,604.51
3.11,604.51
13.61,604.51
30.84,604.51
24.28,604.51
6.61,604.51
30.55,604.51
8.47,604.51
42.72,604.51
35.31,604.51
32.27,604.51
4.49,604.51
13.78,604.51
19.5,604.51
47.26,604.51
39.66,604.51
4.04,604.51
20.22,604.51
30.63,604.51
13.91,551.07
2.39,551.07
2.88,551.07
26.92,551.07
39.19,551.07
46.68,551.07
2.81,551.07
70.87,551.07
18.46,551.07
4.32,551.07
3.98,551.07
44.07,551.07
18.66,551.07
40.83,551.07
1.9,551.07
38.49,551.07
28.35,551.07
9.66,551.07
31.98,551.07
22.78,551.07
41.98,551.07
10.13,551.07
29.73,551.07
0.1,551.07
701.22,14964.1
266,14964.1
301.7,14964.1
52.14,14964.1
268.04,14964.1
232.54,14964.1
284.46,14964.1
2854.69,14964.1
526.63,14964.1
36.51,14964.1
284.12,14964.1
37.08,14964.1
214.99,14964.1
328.51,14964.1
380.24,14964.1
1.4,14964.1
133.3,14964.1
8.62,14964.1
15.26,14964.1
1008.56,14964.1
45.88,14964.1
12.29,14964.1
2.12,14964.1
9.94,14964.1
98.36,14964.1
375.73,14964.1
65.8,14964.1
24.85,14964.1
5.29,14964.1
173.08,14964.1
62.49,14964.1
65.62,14964.1
455.25,14964.1
600.1,14964.1
4549.62,14964.1
33.71,14964.1
49.96,14964.1
377.89,14964.1
1.54,14964.1
6.47,14964.1
12.1,14964.1
91.19,260.35
140.1,260.35
29.06,260.35
39.2,675.08
7.42,675.08
22.02,675.08
43.25,675.08
52.83,675.08
16.19,675.08
55.56,675.08
26.71,675.08
3.8,675.08
12.17,675.08
9.22,675.08
67.23,675.08
3.77,675.08
33.02,675.08
0.75,675.08
18.5,675.08
32.34,675.08
11,675.08
1.2,675.08
22.49,675.08
44.01,675.08
41.29,675.08
26.78,675.08
1.32,675.08
20.77,675.08
6.73,675.08
10.53,675.08
44.98,675.08
20.87,713.61
12.37,713.61
15.83,713.61
4.62,713.61
32.1,713.61
44.19,713.61
12.43,713.61
0.19,713.61
49.85,713.61
1.98,713.61
64.44,713.61
3.2,713.61
14.7,713.61
42.76,713.61
36.9,713.61
13.67,713.61
12.15,713.61
7.88,713.61
0.06,713.61
68.04,713.61
41.79,713.61
5.72,713.61
1.91,713.61
25.18,713.61
2.73,713.61
20.7,713.61
79.93,713.61
77.42,713.61
45.19,118.21
73.02,118.21
34.93,925.12
8.71,925.12
25.53,925.12
12.77,925.12
24.44,925.12
10.71,925.12
45.47,925.12
40.94,925.12
25.01,925.12
20.95,925.12
72.55,925.12
14.69,925.12
27.33,925.12
44.39,925.12
22.49,925.12
14.47,925.12
41.9,925.12
49.86,925.12
40.4,925.12
3.59,925.12
11.7,925.12
37.71,925.12
34.45,925.12
0.21,925.12
54.94,925.12
64.5,925.12
15.32,925.12
33.52,925.12
91.64,925.12
9.54,1055.83
42.04,1055.83
9.93,1055.83
43.14,1055.83
46.77,1055.83
38.24,1055.83
50.55,1055.83
55.22,1055.83
32.85,1055.83
16.45,1055.83
13.08,1055.83
33.83,1055.83
7.43,1055.83
19.7,1055.83
39.17,1055.83
31,1055.83
24.95,1055.83
39.15,1055.83
22.7,1055.83
15.24,1055.83
40.31,1055.83
0.02,1055.83
26.49,1055.83
48.53,1055.83
3.27,1055.83
24.2,1055.83
49.91,1055.83
213.95,1055.83
12.35,1055.83
45.82,1055.83
199.95,199.95
800.58,926.5
123.62,926.5
2.3,926.5
25.93,596.67
12.21,596.67
62.56,596.67
0.75,596.67
23.7,596.67
20.23,596.67
21.13,596.67
28.84,596.67
3.65,596.67
12.77,596.67
3.63,596.67
32.4,596.67
14.07,596.67
25.71,596.67
24.79,596.67
16.9,596.67
42.22,596.67
27.63,596.67
27.68,596.67
63.89,596.67
22.08,596.67
34.38,596.67
21.79,596.67
16.74,596.67
3.23,596.67
7.76,596.67
17.17,55.42
5.5,55.42
32.75,55.42
53.8,250.39
161.63,250.39
34.96,250.39
125.17,125.17
20.3,703.11
28.45,703.11
41.37,703.11
35.6,703.11
28.52,703.11
20.26,703.11
74.06,703.11
23.51,703.11
30.57,703.11
20.69,703.11
155.16,703.11
10.82,703.11
47.35,703.11
15.33,703.11
20.54,703.11
3.19,703.11
45,703.11
19.23,703.11
48.82,703.11
14.34,703.11
29.5,762.91
17.35,762.91
41.22,762.91
19.25,762.91
31.94,762.91
8.03,762.91
46.28,762.91
57.63,762.91
39.29,762.91
8.84,762.91
0.81,762.91
0.53,762.91
17.29,762.91
0.42,762.91
19.91,762.91
0.02,762.91
31.02,762.91
0.58,762.91
27.15,762.91
66.62,762.91
65.47,762.91
49.74,762.91
25.76,762.91
26.94,762.91
41.51,762.91
47.86,762.91
35.26,762.91
6.69,762.91
41.33,920.05
78.99,920.05
25.92,920.05
110.77,920.05
28.18,920.05
15.3,920.05
24.76,920.05
125.42,920.05
8.14,920.05
15.5,920.05
18.53,920.05
8.62,920.05
28.12,920.05
14.99,920.05
21.34,920.05
19.7,920.05
2.62,920.05
31.28,920.05
9.07,920.05
19.47,920.05
32.07,920.05
37.29,920.05
19.28,920.05
24.05,920.05
27.93,920.05
43.92,920.05
45.15,920.05
14.29,920.05
28.02,920.05
10.11,914.9
6.46,914.9
54.02,914.9
25.73,914.9
34.11,914.9
21.66,914.9
29.4,914.9
183.87,914.9
42.21,914.9
24.28,914.9
18.6,914.9
49.24,914.9
31.69,914.9
20.36,914.9
22.96,914.9
36.69,914.9
30.7,914.9
1.12,914.9
43.13,914.9
17.79,914.9
28.17,914.9
16.04,914.9
37.77,914.9
49.66,914.9
67.98,914.9
1.72,914.9
9.43,914.9
15.88,780.19
44.02,780.19
23.5,780.19
25.2,780.19
21.03,780.19
27.61,780.19
51.5,780.19
9.48,780.19
49.8,780.19
49.85,780.19
23.41,780.19
26.19,780.19
30.04,780.19
43.88,780.19
12.57,780.19
37.58,780.19
35.9,780.19
11.11,780.19
35.16,780.19
26.6,780.19
0.11,780.19
49.86,780.19
46.59,780.19
34.67,780.19
16.78,780.19
31.87,780.19
398.57,9961.12
503.68,9961.12
158.25,9961.12
48.09,9961.12
643.71,9961.12
4883.62,9961.12
215.54,9961.12
576.72,9961.12
318.67,9961.12
512.29,9961.12
38.79,9961.12
558,9961.12
627.8,9961.12
158.33,9961.12
319.06,9961.12
46.11,785.04
40.08,785.04
7.83,785.04
35.79,785.04
36.12,785.04
32.37,785.04
8.93,785.04
3.81,785.04
7.34,785.04
35.89,785.04
8.75,785.04
35.82,785.04
62.98,785.04
39.76,785.04
5.67,785.04
25.2,785.04
40.67,785.04
27.38,785.04
16.05,785.04
46.46,785.04
46.03,785.04
26.14,785.04
37.81,785.04
3.36,785.04
26.57,785.04
24.16,785.04
4.14,785.04
20.34,785.04
33.48,785.04
19.97,973.82
43.08,973.82
40.45,973.82
26.38,973.82
22.68,973.82
63.09,973.82
3.67,973.82
30.49,973.82
41.52,973.82
29.8,973.82
1.7,973.82
25.85,973.82
15.25,973.82
33.94,973.82
40.84,973.82
34.36,973.82
40.32,973.82
48.48,973.82
12.06,973.82
40.62,973.82
4.11,973.82
40.32,973.82
54.5,973.82
60.24,973.82
13.62,973.82
7.79,973.82
107.61,973.82
19.22,973.82
51.86,973.82
12.66,888.95
15.38,888.95
133.59,888.95
0.17,888.95
23.6,888.95
42.49,888.95
40.06,888.95
11.24,888.95
3.78,888.95
51.39,888.95
48.93,888.95
49.55,888.95
22.33,888.95
51.37,888.95
37.16,888.95
37.03,888.95
20.03,888.95
25.74,888.95
38.95,888.95
29.44,888.95
40.85,888.95
38.45,888.95
46.01,888.95
14.32,888.95
42.22,888.95
12.21,888.95
6.18,949.89
20.91,949.89
73.39,949.89
67.37,949.89
36.96,949.89
22.46,949.89
5.07,949.89
32.92,949.89
5.76,949.89
2.51,949.89
38.2,949.89
9.64,949.89
20.46,949.89
26.37,949.89
48.55,949.89
46.22,949.89
22.88,949.89
51.51,949.89
26.66,949.89
3.14,949.89
27.22,949.89
43.12,949.89
51.93,949.89
14.93,949.89
21.95,949.89
39.31,949.89
11.57,949.89
145.77,949.89
26.93,949.89
29.07,88.56
37.62,88.56
21.87,88.56
108.71,108.71
64.11,64.11
6.28,804.78
4.31,804.78
10.86,804.78
49.84,804.78
6.89,804.78
4.6,804.78
52.78,804.78
7.41,804.78
8.04,804.78
37.79,804.78
33.32,804.78
21.51,804.78
24.71,804.78
54.62,804.78
27.37,804.78
39.96,804.78
28,804.78
27.65,804.78
69.89,804.78
38.27,804.78
33.26,804.78
49.25,804.78
8.83,804.78
28.26,804.78
8.91,804.78
4.65,804.78
36.64,804.78
24.39,804.78
29.95,804.78
26.54,804.78
81.16,956.4
9.51,956.4
84.56,956.4
42.28,956.4
55.74,956.4
35.79,956.4
73.05,956.4
12.72,956.4
53.8,956.4
40.63,956.4
12.77,956.4
58.7,956.4
25.91,956.4
53.42,956.4
49.76,956.4
35.65,956.4
26.17,956.4
40.8,956.4
19.77,956.4
33.23,956.4
58.22,956.4
19.39,956.4
33.37,956.4
39.51,769.02
50.9,769.02
59.72,769.02
11.26,769.02
23.58,769.02
11.18,769.02
40.08,769.02
43.84,769.02
43.69,769.02
13.82,769.02
7.92,769.02
6.23,769.02
17.19,769.02
1.95,769.02
36.59,769.02
26.9,769.02
10.42,769.02
16.16,769.02
41.83,769.02
38.08,769.02
78.43,769.02
33.01,769.02
44.53,769.02
2.08,769.02
18.12,769.02
21.57,769.02
30.43,769.02
4.51,1048.44
16.8,1048.44
13.12,1048.44
45.67,1048.44
59.7,1048.44
52.52,1048.44
7.23,1048.44
22.77,1048.44
6.28,1048.44
14.89,1048.44
25.05,1048.44
16.51,1048.44
59.8,1048.44
56.87,1048.44
57.18,1048.44
23.83,1048.44
4.12,1048.44
40.54,1048.44
41.51,1048.44
31.64,1048.44
16.14,1048.44
52.7,1048.44
50.65,1048.44
230.05,1048.44
14.38,1048.44
42.69,1048.44
41.29,1048.44
57.41,895.28
40.59,895.28
41.99,895.28
22.94,895.28
54.36,895.28
35.77,895.28
22.85,895.28
70.79,895.28
46.54,895.28
30.54,895.28
37.44,895.28
29.94,895.28
2.95,895.28
15.13,895.28
44.24,895.28
40.38,895.28
29.05,895.28
12.73,895.28
34.91,895.28
8.37,895.28
40.87,895.28
33.98,895.28
52.66,895.28
10.12,895.28
23.1,895.28
31.72,895.28
11.32,895.28
10.55,895.28
2.04,895.28
14.83,754.41
4.27,754.41
41.49,754.41
16.72,754.41
17.31,754.41
39.21,754.41
11.11,754.41
57.84,754.41
49.93,754.41
46.49,754.41
23.18,754.41
23.84,754.41
1.32,754.41
89.96,754.41
37.62,754.41
14.75,754.41
44.13,754.41
20.94,754.41
25,754.41
41.12,754.41
22.99,754.41
55.15,754.41
34.1,754.41
8.85,754.41
4.55,754.41
4.26,754.41
3.45,754.41
37.58,1229.57
55.87,1229.57
24.52,1229.57
37.98,1229.57
48.12,1229.57
46.72,1229.57
35.89,1229.57
20.34,1229.57
9.93,1229.57
20.27,1229.57
12.61,1229.57
25.57,1229.57
198.87,1229.57
65.9,1229.57
32.35,1229.57
45.81,1229.57
76.78,1229.57
1.01,1229.57
28.02,1229.57
23.08,1229.57
62.38,1229.57
24.1,1229.57
28.23,1229.57
45.64,1229.57
6.66,1229.57
46.98,1229.57
54.45,1229.57
21.86,1229.57
17.87,1229.57
68.15,1229.57
6.03,1229.57
22.65,1018.75
40.94,1018.75
41.46,1018.75
36.45,1018.75
17.35,1018.75
8.58,1018.75
11.04,1018.75
4.01,1018.75
20.06,1018.75
41.68,1018.75
157.12,1018.75
8.81,1018.75
29.5,1018.75
47.57,1018.75
11.71,1018.75
11.56,1018.75
44.08,1018.75
140.51,1018.75
0.48,1018.75
59.11,1018.75
50.44,1018.75
18.06,1018.75
19.42,1018.75
66.93,1018.75
11.79,1018.75
3.17,1018.75
38.05,1018.75
37.79,1018.75
18.43,1018.75
138.01,562.07
78.79,562.07
88.82,562.07
256.45,562.07
28.69,714.61
12.77,714.61
17.79,714.61
76.25,714.61
27.54,714.61
24.93,714.61
3.67,714.61
28.73,714.61
50.17,714.61
29.83,714.61
12.49,714.61
21.54,714.61
21.93,714.61
12.86,714.61
0.16,714.61
14.73,714.61
23.69,714.61
41.59,714.61
1.37,714.61
24.31,714.61
30.66,714.61
34.66,714.61
29.42,714.61
21.52,714.61
39.96,714.61
34.02,714.61
49.33,714.61
57.67,563.71
31.06,563.71
107.51,563.71
23.84,563.71
2.97,563.71
41.17,563.71
37.46,563.71
31.21,563.71
10.06,563.71
47.61,563.71
13.32,563.71
16.56,563.71
27.76,563.71
32.61,563.71
26.48,563.71
54.9,563.71
1.52,563.71
102.51,331.2
125.84,331.2
7.03,331.2
31.12,331.2
16.83,331.2
21.56,331.2
26.31,331.2
22.22,80.56
58.34,80.56
46.47,663
56.37,663
7.05,663
24.38,663
54.39,663
21.25,663
3.39,663
0.77,663
3.2,663
38.11,663
16.39,663
2.02,663
60.2,663
10.07,663
1.04,663
2.8,663
45.36,663
7.3,663
29.56,663
0.25,663
3.28,663
59.1,663
51.48,663
12.14,663
43.21,663
5.67,663
47.78,663
9.97,663
12.19,20.81
8.62,20.81
55.04,334.48
2.99,334.48
104.88,334.48
24.19,334.48
22.27,334.48
0.42,334.48
4.26,334.48
2.68,334.48
51.92,334.48
42.72,334.48
23.11,334.48
5.6,706.47
48.01,706.47
19.79,706.47
28.55,706.47
27.8,706.47
31.15,706.47
55.37,706.47
58.03,706.47
16.44,706.47
19.67,706.47
11.74,706.47
71.14,706.47
8.84,706.47
52.96,706.47
21.08,706.47
18.64,706.47
47.86,706.47
3.95,706.47
10.65,706.47
14.47,706.47
4.75,706.47
41.06,706.47
29.69,706.47
9.17,706.47
50.06,706.47
163.73,470.37
278.5,470.37
28.14,470.37
15.28,894.72
18.99,894.72
45.79,894.72
11.06,894.72
19.58,894.72
22.76,894.72
